race_id,race_name,feature,指标中文,玩家均值,全体均值,ratio,diff
0,东德,dmg_per_min,每分钟伤害输出,750.1828895484759,581.8794724756733,1.2892410284843634,168.30341707280263
0,东德,dmg_per_death,每阵亡伤害,329.32537709698227,227.00509305124177,1.4507400370204195,102.3202840457405
0,东德,dmg_per_kill,每击杀伤害,186.47338585033995,201.5436487293025,0.9252258110142496,-15.070262878962552
0,东德,manearn_per_min,每分钟人力获取,233.35733552644461,242.287237046675,0.9631433267840267,-8.929901520230374
0,东德,dmg_per_fuel,燃料输出效率,41.396714423680436,36.003592436886194,1.1497939961476986,5.393121986794242
0,东德,cap_pressure_per_min,每分钟控图压力,2.5216574615633798,0.9338231042069458,2.700358826209286,1.587834357356434
0,东德,gt_min,对局时长(分钟),24.479358974358973,23.31817627653471,1.04979732051313,1.1611826978242625
0,东德,ekills_per_min,每分钟击杀数,4.156950522659321,3.000668739110985,1.3853413635691458,1.1562817835483363
0,东德,trade_eff_kd,交换效率(K/D),2.3489389594865493,1.2983975737600069,1.8091060911984747,1.0505413857265424
0,东德,pcap_per_min,每分钟占点数,1.5993734907804693,0.5818873773057964,2.7485962974239917,1.0174861134746729
0,东德,cabil,指挥官技能使用,1.6384615384615384,2.6284423407917386,0.6233583720037023,-0.9899808023302001
0,东德,dmg_per_man,人力输出效率,3.33200266498001,2.49059763786609,1.3378325805507567,0.84140502711392
