race_id,race_name,feature,指标中文,玩家均值,全体均值,ratio,diff
4,英国,dmg_per_min,每分钟伤害输出,746.4335303716146,591.3490730264557,1.2622553486918557,155.08445734515885
4,英国,dmg_per_death,每阵亡伤害,338.03834504048064,262.3962469493717,1.288274314021358,75.64209809110895
4,英国,manearn_per_min,每分钟人力获取,230.60216456082355,242.62029535034196,0.9504652701367612,-12.018130789518409
4,英国,dmg_per_kill,每击杀伤害,230.09749662437437,226.56486272514047,1.0155921525374372,3.5326338992339004
4,英国,bprod,建筑生产数量,14.324074074074074,11.773900293255132,1.216595496590017,2.550173780818943
4,英国,gt_min,对局时长(分钟),25.36666666666667,23.288778103616814,1.0892227386857687,2.077888563049857
4,英国,dmg_per_fuel,燃料输出效率,45.443551684228574,43.53034366467578,1.04395113519642,1.9132080195527905
4,英国,cap_pressure_per_min,每分钟控图压力,2.5069689382473253,0.9058673182403283,2.767479174673373,1.601101620006997
4,英国,munearn_per_min,每分钟弹药获取,36.06830228317678,37.39915190632854,0.9644149785405545,-1.3308496231517637
4,英国,fuelearn_per_min,每分钟燃料获取,22.304367907390546,23.520443483056248,0.9482970813649095,-1.2160755756657018
4,英国,pcap_per_min,每分钟占点数,1.5169030407117743,0.5589165403802501,2.714006351788718,0.9579865003315242
4,英国,dmg_per_man,人力输出效率,3.3394724298881098,2.528871754038223,1.3205384672257425,0.8106006758498867
