race_id,race_name,feature,指标中文,玩家均值,全体均值,ratio,diff
2,西德,dmg_per_kill,每击杀伤害,174.35015116501162,208.93801168030666,0.8344587457440847,-34.587860515295034
2,西德,dmg_per_death,每阵亡伤害,195.77474430335684,226.0946457662461,0.8658973043782899,-30.31990146288925
2,西德,dmg_per_min,每分钟伤害输出,583.8786627553961,612.303178884196,0.9535777093618916,-28.424516128799837
2,西德,manearn_per_min,每分钟人力获取,246.79015826762404,242.80235388603418,1.0164240762816559,3.9878043815898536
2,西德,dmg_per_fuel,燃料输出效率,47.38538515752756,45.703400785205815,1.0368021710293864,1.6819843723217431
2,西德,fuelearn_per_min,每分钟燃料获取,22.734197456623544,24.09313493926346,0.9435964856351956,-1.3589374826399165
2,西德,munearn_per_min,每分钟弹药获取,38.66362610981649,37.934594296033325,1.0192181260222255,0.7290318137831662
2,西德,gt_min,对局时长(分钟),23.027380952380952,23.691387337057726,0.9719726677365936,-0.6640063846767745
2,西德,cabil,指挥官技能使用,2.5714285714285716,2.201117318435754,1.1682378535170415,0.3703112529928174
2,西德,ekills_per_min,每分钟击杀数,3.3802863786417228,3.0396468385080637,1.1120654991291203,0.34063954013365905
2,西德,bprod,建筑生产数量,13.428571428571429,13.742143854748603,0.9771816952659232,-0.3135724261771742
2,西德,edeaths_per_min,每分钟阵亡数,3.231060588842537,2.957751923673769,1.092404188120448,0.2733086651687682
